"date","brl","cny","mxn","brl_interpolated","cny_interpolated","mxn_interpolated"
2011-09-18,1.7097,6.3833,12.9676,TRUE,TRUE,TRUE
2011-09-19,1.7866,6.3864,13.1856,FALSE,FALSE,FALSE
2011-09-20,1.7891,6.3837,13.1664,FALSE,FALSE,FALSE
2011-09-21,1.8355,6.3811,13.4127,FALSE,FALSE,FALSE
2011-09-22,1.8787,6.3879,13.8748,FALSE,FALSE,FALSE
2011-09-23,1.8585,6.3877,13.7753,FALSE,FALSE,FALSE
2011-09-24,1.8585,6.3877,13.7753,TRUE,TRUE,TRUE
2011-09-25,1.8585,6.3877,13.7753,TRUE,TRUE,TRUE
2011-09-26,1.8452,6.3975,13.6683,FALSE,FALSE,FALSE
2011-09-27,1.8067,6.3975,13.3376,FALSE,FALSE,FALSE
2011-09-28,1.815,6.3933,13.3779,FALSE,FALSE,FALSE
2011-09-29,1.8261,6.3964,13.4715,FALSE,FALSE,FALSE
2011-09-30,1.8485,6.378,13.7701,FALSE,FALSE,FALSE
2011-10-01,1.8485,6.378,13.7701,TRUE,TRUE,TRUE
2011-10-02,1.8485,6.378,13.7701,TRUE,TRUE,TRUE
2011-10-03,1.8815,6.3745,13.8767,FALSE,FALSE,FALSE
2011-10-04,1.881,6.3745,13.931,FALSE,FALSE,FALSE
2011-10-05,1.8356,6.3745,13.6701,FALSE,FALSE,FALSE
2011-10-06,1.8081,6.378,13.5291,FALSE,FALSE,FALSE
2011-10-07,1.7662,6.3745,13.3016,FALSE,FALSE,FALSE
2011-10-08,1.7662,6.3745,13.3016,TRUE,TRUE,TRUE
2011-10-09,1.7662,6.3745,13.3016,TRUE,TRUE,TRUE
2011-10-10,1.7662,6.3745,13.3016,TRUE,TRUE,TRUE
2011-10-11,1.7529,6.3745,13.321,FALSE,FALSE,FALSE
2011-10-12,1.7745,6.358,13.2303,FALSE,FALSE,FALSE
2011-10-13,1.745,6.382,13.3621,FALSE,FALSE,FALSE
2011-10-14,1.7373,6.378,13.2906,FALSE,FALSE,FALSE
2011-10-15,1.7373,6.378,13.2906,TRUE,TRUE,TRUE
2011-10-16,1.7373,6.378,13.2906,TRUE,TRUE,TRUE
2011-10-17,1.7491,6.3695,13.2904,FALSE,FALSE,FALSE
2011-10-18,1.7568,6.3804,13.4215,FALSE,FALSE,FALSE
2011-10-19,1.7655,6.3769,13.3802,FALSE,FALSE,FALSE
2011-10-20,1.7983,6.3825,13.7675,FALSE,FALSE,FALSE
2011-10-21,1.7702,6.3823,13.5759,FALSE,FALSE,FALSE
2011-10-22,1.7702,6.3823,13.5759,TRUE,TRUE,TRUE
2011-10-23,1.7702,6.3823,13.5759,TRUE,TRUE,TRUE
2011-10-24,1.7522,6.3744,13.4546,FALSE,FALSE,FALSE
2011-10-25,1.7611,6.3605,13.443,FALSE,FALSE,FALSE
2011-10-26,1.7645,6.3534,13.4697,FALSE,FALSE,FALSE
2011-10-27,1.7207,6.359,13.1711,FALSE,FALSE,FALSE
2011-10-28,1.6916,6.357,13.1025,FALSE,FALSE,FALSE
2011-10-29,1.6916,6.357,13.1025,TRUE,TRUE,TRUE
2011-10-30,1.6916,6.357,13.1025,TRUE,TRUE,TRUE
2011-10-31,1.6933,6.3547,13.169,FALSE,FALSE,FALSE
2011-11-01,1.7525,6.3547,13.6665,FALSE,FALSE,FALSE
2011-11-02,1.7355,6.355,13.484,FALSE,FALSE,FALSE
2011-11-03,1.7433,6.3513,13.427,FALSE,FALSE,FALSE
2011-11-04,1.7545,6.34,13.4735,FALSE,FALSE,FALSE
2011-11-05,1.7545,6.34,13.4735,TRUE,TRUE,TRUE
2011-11-06,1.7545,6.34,13.4735,TRUE,TRUE,TRUE
2011-11-07,1.7516,6.3481,13.455,FALSE,FALSE,FALSE
2011-11-08,1.7388,6.3462,13.3826,FALSE,FALSE,FALSE
2011-11-09,1.7596,6.3401,13.4955,FALSE,FALSE,FALSE
2011-11-10,1.7627,6.3454,13.5477,FALSE,FALSE,FALSE
2011-11-11,1.7627,6.3454,13.5477,TRUE,TRUE,TRUE
2011-11-12,1.7627,6.3454,13.5477,TRUE,TRUE,TRUE
2011-11-13,1.7627,6.3454,13.5477,TRUE,TRUE,TRUE
2011-11-14,1.7623,6.3536,13.4865,FALSE,FALSE,FALSE
2011-11-15,1.7711,6.3464,13.5851,FALSE,FALSE,FALSE
2011-11-16,1.7723,6.3445,13.5919,FALSE,FALSE,FALSE
2011-11-17,1.7671,6.3505,13.6281,FALSE,FALSE,FALSE
2011-11-18,1.7817,6.3565,13.7015,FALSE,FALSE,FALSE
2011-11-19,1.7817,6.3565,13.7015,TRUE,TRUE,TRUE
2011-11-20,1.7817,6.3565,13.7015,TRUE,TRUE,TRUE
2011-11-21,1.8064,6.3603,14.0178,FALSE,FALSE,FALSE
2011-11-22,1.8141,6.3605,13.981,FALSE,FALSE,FALSE
2011-11-23,1.8606,6.3576,14.1426,FALSE,FALSE,FALSE
2011-11-24,1.8606,6.3576,14.1426,TRUE,TRUE,TRUE
2011-11-25,1.8865,6.3802,14.2542,FALSE,FALSE,FALSE
2011-11-26,1.8865,6.3802,14.2542,TRUE,TRUE,TRUE
2011-11-27,1.8865,6.3802,14.2542,TRUE,TRUE,TRUE
2011-11-28,1.8545,6.3839,14.0432,FALSE,FALSE,FALSE
2011-11-29,1.8461,6.3769,13.9252,FALSE,FALSE,FALSE
2011-11-30,1.8072,6.3765,13.6201,FALSE,FALSE,FALSE
2011-12-01,1.7965,6.3655,13.5875,FALSE,FALSE,FALSE
2011-12-02,1.8002,6.3596,13.5425,FALSE,FALSE,FALSE
2011-12-03,1.8002,6.3596,13.5425,TRUE,TRUE,TRUE
2011-12-04,1.8002,6.3596,13.5425,TRUE,TRUE,TRUE
2011-12-05,1.7841,6.3629,13.489,FALSE,FALSE,FALSE
2011-12-06,1.794,6.3645,13.5,FALSE,FALSE,FALSE
2011-12-07,1.7908,6.3642,13.5107,FALSE,FALSE,FALSE
2011-12-08,1.8137,6.3618,13.6807,FALSE,FALSE,FALSE
2011-12-09,1.8072,6.3641,13.6128,FALSE,FALSE,FALSE
2011-12-10,1.8072,6.3641,13.6128,TRUE,TRUE,TRUE
2011-12-11,1.8072,6.3641,13.6128,TRUE,TRUE,TRUE
2011-12-12,1.8385,6.3604,13.8568,FALSE,FALSE,FALSE
2011-12-13,1.8527,6.3648,13.7896,FALSE,FALSE,FALSE
2011-12-14,1.8812,6.371,13.94,FALSE,FALSE,FALSE
2011-12-15,1.8603,6.3733,13.8313,FALSE,FALSE,FALSE
2011-12-16,1.8548,6.3479,13.885,FALSE,FALSE,FALSE
2011-12-17,1.8548,6.3479,13.885,TRUE,TRUE,TRUE
2011-12-18,1.8548,6.3479,13.885,TRUE,TRUE,TRUE
2011-12-19,1.8662,6.3376,13.861,FALSE,FALSE,FALSE
2011-12-20,1.8459,6.3459,13.7866,FALSE,FALSE,FALSE
2011-12-21,1.8574,6.3386,13.8523,FALSE,FALSE,FALSE
2011-12-22,1.8523,6.3392,13.829,FALSE,FALSE,FALSE
2011-12-23,1.8595,6.3364,13.8189,FALSE,FALSE,FALSE
2011-12-24,1.8595,6.3364,13.8189,TRUE,TRUE,TRUE
2011-12-25,1.8595,6.3364,13.8189,TRUE,TRUE,TRUE
2011-12-26,1.8595,6.3364,13.8189,TRUE,TRUE,TRUE
2011-12-27,1.8591,6.321,13.9727,FALSE,FALSE,FALSE
2011-12-28,1.8779,6.3211,13.9927,FALSE,FALSE,FALSE
2011-12-29,1.8662,6.3187,13.9755,FALSE,FALSE,FALSE
2011-12-30,1.8627,6.2939,13.951,FALSE,FALSE,FALSE
2011-12-31,1.8627,6.2939,13.951,TRUE,TRUE,TRUE
2012-01-01,1.8627,6.2939,13.951,TRUE,TRUE,TRUE
2012-01-02,1.8627,6.2939,13.951,TRUE,TRUE,TRUE
2012-01-03,1.8338,6.294,13.6736,FALSE,FALSE,FALSE
2012-01-04,1.8205,6.2941,13.6968,FALSE,FALSE,FALSE
2012-01-05,1.8399,6.3013,13.7502,FALSE,FALSE,FALSE
2012-01-06,1.8487,6.3088,13.7165,FALSE,FALSE,FALSE
2012-01-07,1.8487,6.3088,13.7165,TRUE,TRUE,TRUE
2012-01-08,1.8487,6.3088,13.7165,TRUE,TRUE,TRUE
2012-01-09,1.8411,6.3143,13.7344,FALSE,FALSE,FALSE
2012-01-10,1.8041,6.3141,13.6211,FALSE,FALSE,FALSE
2012-01-11,1.8057,6.3149,13.6517,FALSE,FALSE,FALSE
2012-01-12,1.7825,6.3177,13.5976,FALSE,FALSE,FALSE
2012-01-13,1.7945,6.3065,13.614,FALSE,FALSE,FALSE
2012-01-14,1.7945,6.3065,13.614,TRUE,TRUE,TRUE
2012-01-15,1.7945,6.3065,13.614,TRUE,TRUE,TRUE
2012-01-16,1.7945,6.3065,13.614,TRUE,TRUE,TRUE
2012-01-17,1.7778,6.3136,13.4614,FALSE,FALSE,FALSE
2012-01-18,1.7688,6.3109,13.3284,FALSE,FALSE,FALSE
2012-01-19,1.7593,6.3162,13.2269,FALSE,FALSE,FALSE
2012-01-20,1.7629,6.333,13.2276,FALSE,FALSE,FALSE
2012-01-21,1.7629,6.333,13.2276,TRUE,TRUE,TRUE
2012-01-22,1.7629,6.333,13.2276,TRUE,TRUE,TRUE
2012-01-23,1.7534,6.333,13.1477,FALSE,FALSE,FALSE
2012-01-24,1.7637,6.333,13.1654,FALSE,FALSE,FALSE
2012-01-25,1.7613,6.333,13.156,FALSE,FALSE,FALSE
2012-01-26,1.7392,6.333,12.9517,FALSE,FALSE,FALSE
2012-01-27,1.7401,6.333,12.9251,FALSE,FALSE,FALSE
2012-01-28,1.7401,6.333,12.9251,TRUE,TRUE,TRUE
2012-01-29,1.7401,6.333,12.9251,TRUE,TRUE,TRUE
2012-01-30,1.7507,6.331,12.9761,FALSE,FALSE,FALSE
2012-01-31,1.7527,6.308,13.0356,FALSE,FALSE,FALSE
2012-02-01,1.7383,6.3076,12.9514,FALSE,FALSE,FALSE
2012-02-02,1.7233,6.3017,12.8011,FALSE,FALSE,FALSE
2012-02-03,1.7232,6.3027,12.7203,FALSE,FALSE,FALSE
2012-02-04,1.7232,6.3027,12.7203,TRUE,TRUE,TRUE
2012-02-05,1.7232,6.3027,12.7203,TRUE,TRUE,TRUE
2012-02-06,1.7154,6.312,12.625,FALSE,FALSE,FALSE
2012-02-07,1.7214,6.3046,12.6289,FALSE,FALSE,FALSE
2012-02-08,1.7185,6.2938,12.6905,FALSE,FALSE,FALSE
2012-02-09,1.72,6.2947,12.723,FALSE,FALSE,FALSE
2012-02-10,1.726,6.2991,12.7996,FALSE,FALSE,FALSE
2012-02-11,1.726,6.2991,12.7996,TRUE,TRUE,TRUE
2012-02-12,1.726,6.2991,12.7996,TRUE,TRUE,TRUE
2012-02-13,1.7202,6.2972,12.7206,FALSE,FALSE,FALSE
2012-02-14,1.7159,6.2995,12.7618,FALSE,FALSE,FALSE
2012-02-15,1.7173,6.2998,12.7556,FALSE,FALSE,FALSE
2012-02-16,1.7221,6.3014,12.856,FALSE,FALSE,FALSE
2012-02-17,1.7135,6.2985,12.8138,FALSE,FALSE,FALSE
2012-02-18,1.7135,6.2985,12.8138,TRUE,TRUE,TRUE
2012-02-19,1.7135,6.2985,12.8138,TRUE,TRUE,TRUE
2012-02-20,1.7135,6.2985,12.8138,TRUE,TRUE,TRUE
2012-02-21,1.7171,6.296,12.747,FALSE,FALSE,FALSE
2012-02-22,1.7074,6.296,12.8305,FALSE,FALSE,FALSE
2012-02-23,1.7096,6.298,12.8358,FALSE,FALSE,FALSE
2012-02-24,1.7065,6.2976,12.8804,FALSE,FALSE,FALSE
2012-02-25,1.7065,6.2976,12.8804,TRUE,TRUE,TRUE
2012-02-26,1.7065,6.2976,12.8804,TRUE,TRUE,TRUE
2012-02-27,1.7058,6.3012,12.8655,FALSE,FALSE,FALSE
2012-02-28,1.6997,6.2989,12.8646,FALSE,FALSE,FALSE
2012-02-29,1.7148,6.2935,12.7941,FALSE,FALSE,FALSE
2012-03-01,1.7108,6.3001,12.7661,FALSE,FALSE,FALSE
2012-03-02,1.7263,6.2982,12.7745,FALSE,FALSE,FALSE
2012-03-03,1.7263,6.2982,12.7745,TRUE,TRUE,TRUE
2012-03-04,1.7263,6.2982,12.7745,TRUE,TRUE,TRUE
2012-03-05,1.7353,6.3066,12.8241,FALSE,FALSE,FALSE
2012-03-06,1.7584,6.3082,12.99,FALSE,FALSE,FALSE
2012-03-07,1.7626,6.3097,12.9293,FALSE,FALSE,FALSE
2012-03-08,1.7747,6.3159,12.778,FALSE,FALSE,FALSE
2012-03-09,1.7865,6.3109,12.6307,FALSE,FALSE,FALSE
2012-03-10,1.7865,6.3109,12.6307,TRUE,TRUE,TRUE
2012-03-11,1.7865,6.3109,12.6307,TRUE,TRUE,TRUE
2012-03-12,1.8202,6.3258,12.7203,FALSE,FALSE,FALSE
2012-03-13,1.7969,6.3266,12.637,FALSE,FALSE,FALSE
2012-03-14,1.8175,6.3315,12.6757,FALSE,FALSE,FALSE
2012-03-15,1.8052,6.3282,12.6686,FALSE,FALSE,FALSE
2012-03-16,1.8025,6.3222,12.6701,FALSE,FALSE,FALSE
2012-03-17,1.8025,6.3222,12.6701,TRUE,TRUE,TRUE
2012-03-18,1.8025,6.3222,12.6701,TRUE,TRUE,TRUE
2012-03-19,1.8073,6.3191,12.628,FALSE,FALSE,FALSE
2012-03-20,1.8214,6.3203,12.7046,FALSE,FALSE,FALSE
2012-03-21,1.8265,6.3226,12.7031,FALSE,FALSE,FALSE
2012-03-22,1.823,6.299,12.8326,FALSE,FALSE,FALSE
2012-03-23,1.8158,6.3021,12.812,FALSE,FALSE,FALSE
2012-03-24,1.8158,6.3021,12.812,TRUE,TRUE,TRUE
2012-03-25,1.8158,6.3021,12.812,TRUE,TRUE,TRUE
2012-03-26,1.8155,6.3139,12.6808,FALSE,FALSE,FALSE
2012-03-27,1.8112,6.3061,12.6578,FALSE,FALSE,FALSE
2012-03-28,1.8253,6.3044,12.8014,FALSE,FALSE,FALSE
2012-03-29,1.8332,6.3057,12.8533,FALSE,FALSE,FALSE
2012-03-30,1.8205,6.2975,12.8115,FALSE,FALSE,FALSE
2012-03-31,1.8205,6.2975,12.8115,TRUE,TRUE,TRUE
2012-04-01,1.8205,6.2975,12.8115,TRUE,TRUE,TRUE
2012-04-02,1.8257,6.2979,12.7569,FALSE,FALSE,FALSE
2012-04-03,1.8232,6.2975,12.7301,FALSE,FALSE,FALSE
2012-04-04,1.8293,6.2975,12.8327,FALSE,FALSE,FALSE
2012-04-05,1.8296,6.3123,12.8323,FALSE,FALSE,FALSE
2012-04-06,1.8218,6.3052,12.9855,FALSE,FALSE,FALSE
2012-04-07,1.8218,6.3052,12.9855,TRUE,TRUE,TRUE
2012-04-08,1.8218,6.3052,12.9855,TRUE,TRUE,TRUE
2012-04-09,1.8218,6.31,12.984,FALSE,FALSE,FALSE
2012-04-10,1.834,6.3105,13.1782,FALSE,FALSE,FALSE
2012-04-11,1.8311,6.3076,13.158,FALSE,FALSE,FALSE
2012-04-12,1.8261,6.3069,13.063,FALSE,FALSE,FALSE
2012-04-13,1.8363,6.3022,13.146,FALSE,FALSE,FALSE
2012-04-14,1.8363,6.3022,13.146,TRUE,TRUE,TRUE
2012-04-15,1.8363,6.3022,13.146,TRUE,TRUE,TRUE
2012-04-16,1.8384,6.315,13.229,FALSE,FALSE,FALSE
2012-04-17,1.8503,6.3015,13.085,FALSE,FALSE,FALSE
2012-04-18,1.8703,6.3026,13.127,FALSE,FALSE,FALSE
2012-04-19,1.8846,6.3029,13.2286,FALSE,FALSE,FALSE
2012-04-20,1.8662,6.308,13.1211,FALSE,FALSE,FALSE
2012-04-21,1.8662,6.308,13.1211,TRUE,TRUE,TRUE
2012-04-22,1.8662,6.308,13.1211,TRUE,TRUE,TRUE
2012-04-23,1.8854,6.3084,13.2053,FALSE,FALSE,FALSE
2012-04-24,1.8765,6.3073,13.1545,FALSE,FALSE,FALSE
2012-04-25,1.8828,6.3039,13.1684,FALSE,FALSE,FALSE
2012-04-26,1.8865,6.3054,13.2077,FALSE,FALSE,FALSE
2012-04-27,1.8843,6.3093,12.9909,FALSE,FALSE,FALSE
2012-04-28,1.8843,6.3093,12.9909,TRUE,TRUE,TRUE
2012-04-29,1.8843,6.3093,12.9909,TRUE,TRUE,TRUE
2012-04-30,1.893,6.279,12.99,FALSE,FALSE,FALSE
2012-05-01,1.9037,6.3089,12.8877,FALSE,FALSE,FALSE
2012-05-02,1.9151,6.307,12.958,FALSE,FALSE,FALSE
2012-05-03,1.9275,6.3052,12.9853,FALSE,FALSE,FALSE
2012-05-04,1.9258,6.3059,13.1631,FALSE,FALSE,FALSE
2012-05-05,1.9258,6.3059,13.1631,TRUE,TRUE,TRUE
2012-05-06,1.9258,6.3059,13.1631,TRUE,TRUE,TRUE
2012-05-07,1.924,6.3074,13.1555,FALSE,FALSE,FALSE
2012-05-08,1.9365,6.3076,13.325,FALSE,FALSE,FALSE
2012-05-09,1.956,6.3096,13.491,FALSE,FALSE,FALSE
2012-05-10,1.9545,6.314,13.4585,FALSE,FALSE,FALSE
2012-05-11,1.9404,6.3097,13.4905,FALSE,FALSE,FALSE
2012-05-12,1.9404,6.3097,13.4905,TRUE,TRUE,TRUE
2012-05-13,1.9404,6.3097,13.4905,TRUE,TRUE,TRUE
2012-05-14,1.9884,6.321,13.6663,FALSE,FALSE,FALSE
2012-05-15,1.9935,6.3176,13.7332,FALSE,FALSE,FALSE
2012-05-16,2,6.3227,13.8078,FALSE,FALSE,FALSE
2012-05-17,1.994,6.3247,13.789,FALSE,FALSE,FALSE
2012-05-18,2.019,6.3245,13.8275,FALSE,FALSE,FALSE
2012-05-19,2.019,6.3245,13.8275,TRUE,TRUE,TRUE
2012-05-20,2.019,6.3245,13.8275,TRUE,TRUE,TRUE
2012-05-21,2.0455,6.3277,13.7925,FALSE,FALSE,FALSE
2012-05-22,2.046,6.3223,13.742,FALSE,FALSE,FALSE
2012-05-23,2.0675,6.3343,14.0294,FALSE,FALSE,FALSE
2012-05-24,2.0306,6.3449,14.0018,FALSE,FALSE,FALSE
2012-05-25,1.9917,6.3439,14.0114,FALSE,FALSE,FALSE
2012-05-26,1.9917,6.3439,14.0114,TRUE,TRUE,TRUE
2012-05-27,1.9917,6.3439,14.0114,TRUE,TRUE,TRUE
2012-05-28,1.9917,6.3439,14.0114,TRUE,TRUE,TRUE
2012-05-29,1.9973,6.3478,13.9321,FALSE,FALSE,FALSE
2012-05-30,2.0095,6.3574,14.0861,FALSE,FALSE,FALSE
2012-05-31,2.016,6.3684,14.3045,FALSE,FALSE,FALSE
2012-06-01,2.0325,6.3692,14.365,FALSE,FALSE,FALSE
2012-06-02,2.0325,6.3692,14.365,TRUE,TRUE,TRUE
2012-06-03,2.0325,6.3692,14.365,TRUE,TRUE,TRUE
2012-06-04,2.0439,6.3641,14.2427,FALSE,FALSE,FALSE
2012-06-05,2.0299,6.367,14.2592,FALSE,FALSE,FALSE
2012-06-06,2.017,6.3634,14.0951,FALSE,FALSE,FALSE
2012-06-07,2.0325,6.3634,13.9588,FALSE,FALSE,FALSE
2012-06-08,2.0257,6.37,14.021,FALSE,FALSE,FALSE
2012-06-09,2.0257,6.37,14.021,TRUE,TRUE,TRUE
2012-06-10,2.0257,6.37,14.021,TRUE,TRUE,TRUE
2012-06-11,2.0369,6.369,13.9785,FALSE,FALSE,FALSE
2012-06-12,2.0586,6.3703,13.9823,FALSE,FALSE,FALSE
2012-06-13,2.0628,6.3685,13.9755,FALSE,FALSE,FALSE
