"Date","Close_USD_60kg","Is_Weekend","Is_Interpolated"
2004-09-18,99.6707174816132,TRUE,TRUE
2004-09-19,99.6707174816132,TRUE,TRUE
2004-09-20,102.117839963226,FALSE,FALSE
2004-09-21,108.004172518387,FALSE,FALSE
2004-09-22,110.517437536774,FALSE,FALSE
2004-09-23,107.210512536774,FALSE,FALSE
2004-09-24,109.78991,FALSE,FALSE
2004-09-25,109.78991,TRUE,TRUE
2004-09-26,109.78991,TRUE,TRUE
2004-09-27,113.75822,FALSE,FALSE
2004-09-28,107.276644981613,FALSE,FALSE
2004-09-29,108.996250018387,FALSE,FALSE
2004-09-30,108.930107481613,FALSE,FALSE
2004-10-01,106.020017518387,FALSE,FALSE
2004-10-02,106.020017518387,TRUE,TRUE
2004-10-03,106.020017518387,TRUE,TRUE
2004-10-04,100.795069963226,FALSE,FALSE
2004-10-05,103.374477518387,FALSE,FALSE
2004-10-06,102.713092518387,FALSE,FALSE
2004-10-07,103.374477518387,FALSE,FALSE
2004-10-08,102.117839963226,FALSE,FALSE
2004-10-09,102.117839963226,TRUE,TRUE
2004-10-10,102.117839963226,TRUE,TRUE
2004-10-11,100.332102481613,FALSE,FALSE
2004-10-12,98.546365,FALSE,FALSE
2004-10-13,97.6204300367737,FALSE,FALSE
2004-10-14,96.8929025,FALSE,FALSE
2004-10-15,98.7447825183868,FALSE,FALSE
2004-10-16,98.7447825183868,TRUE,TRUE
2004-10-17,98.7447825183868,TRUE,TRUE
2004-10-18,97.6865624816132,FALSE,FALSE
2004-10-19,96.4960674632263,FALSE,FALSE
2004-10-20,98.7447825183868,FALSE,FALSE
2004-10-21,99.9352775367737,FALSE,FALSE
2004-10-22,99.3400249816132,FALSE,FALSE
2004-10-23,99.3400249816132,TRUE,TRUE
2004-10-24,99.3400249816132,TRUE,TRUE
2004-10-25,100.001409981613,FALSE,FALSE
2004-10-26,100.265970036774,FALSE,FALSE
2004-10-27,103.043785018387,FALSE,FALSE
2004-10-28,102.779224963226,FALSE,FALSE
2004-10-29,98.4140900183868,FALSE,FALSE
2004-10-30,98.4140900183868,TRUE,TRUE
2004-10-31,98.4140900183868,TRUE,TRUE
2004-11-01,98.1495299632263,FALSE,FALSE
2004-11-02,100.133684963226,FALSE,FALSE
2004-11-03,102.051707518387,FALSE,FALSE
2004-11-04,103.043785018387,FALSE,FALSE
2004-11-05,103.572895036774,FALSE,FALSE
2004-11-06,103.572895036774,TRUE,TRUE
2004-11-07,103.572895036774,TRUE,TRUE
2004-11-08,105.623182481613,FALSE,FALSE
2004-11-09,105.8216,FALSE,FALSE
2004-11-10,107.607337481613,FALSE,FALSE
2004-11-11,107.739612463226,FALSE,FALSE
2004-11-12,106.482985,FALSE,FALSE
2004-11-13,106.482985,TRUE,TRUE
2004-11-14,106.482985,TRUE,TRUE
2004-11-15,121.231872518387,FALSE,FALSE
2004-11-16,113.824362536774,FALSE,FALSE
2004-11-17,116.469902536774,FALSE,FALSE
2004-11-18,117.594255018387,FALSE,FALSE
2004-11-19,115.4116825,FALSE,FALSE
2004-11-20,115.4116825,TRUE,TRUE
2004-11-21,115.4116825,TRUE,TRUE
2004-11-22,118.189497481613,FALSE,FALSE
2004-11-23,118.0572225,FALSE,FALSE
2004-11-24,117.594255018387,FALSE,FALSE
2004-11-25,117.594255018387,FALSE,TRUE
2004-11-26,117.594255018387,FALSE,TRUE
2004-11-27,117.594255018387,TRUE,TRUE
2004-11-28,117.594255018387,TRUE,TRUE
2004-11-29,125.200182518387,FALSE,FALSE
2004-11-30,124.935622463226,FALSE,FALSE
2004-12-01,126.589084963226,FALSE,FALSE
2004-12-02,125.530875018387,FALSE,FALSE
2004-12-03,125.530875018387,FALSE,FALSE
2004-12-04,125.530875018387,TRUE,TRUE
2004-12-05,125.530875018387,TRUE,TRUE
2004-12-06,125.001765,FALSE,FALSE
2004-12-07,125.134039981613,FALSE,FALSE
2004-12-08,125.9938425,FALSE,FALSE
2004-12-09,126.059985036774,FALSE,FALSE
2004-12-10,125.398600036774,FALSE,FALSE
2004-12-11,125.398600036774,TRUE,TRUE
2004-12-12,125.398600036774,TRUE,TRUE
2004-12-13,120.901180018387,FALSE,FALSE
2004-12-14,121.298004963226,FALSE,FALSE
2004-12-15,129.366910036774,FALSE,FALSE
2004-12-16,129.63146,FALSE,FALSE
2004-12-17,135.319375036774,FALSE,FALSE
2004-12-18,135.319375036774,TRUE,TRUE
2004-12-19,135.319375036774,TRUE,TRUE
2004-12-20,139.023124981613,FALSE,FALSE
2004-12-21,138.956992536774,FALSE,FALSE
2004-12-22,133.9304625,FALSE,FALSE
2004-12-23,139.023124981613,FALSE,FALSE
2004-12-24,139.023124981613,FALSE,TRUE
2004-12-25,139.023124981613,TRUE,TRUE
2004-12-26,139.023124981613,TRUE,TRUE
2004-12-27,138.494014963226,FALSE,FALSE
2004-12-28,139.155399963226,FALSE,FALSE
2004-12-29,142.793017463226,FALSE,FALSE
2004-12-30,137.2373875,FALSE,FALSE
2004-12-31,137.2373875,FALSE,TRUE
2005-01-01,137.2373875,TRUE,TRUE
2005-01-02,137.2373875,TRUE,TRUE
2005-01-03,136.377584981613,FALSE,FALSE
2005-01-04,134.195012463226,FALSE,FALSE
2005-01-05,130.292845,FALSE,FALSE
2005-01-06,128.044140036774,FALSE,FALSE
2005-01-07,127.3166125,FALSE,FALSE
2005-01-08,127.3166125,TRUE,TRUE
2005-01-09,127.3166125,TRUE,TRUE
2005-01-10,126.456809981613,FALSE,FALSE
2005-01-11,126.522952518387,FALSE,FALSE
2005-01-12,130.755812481613,FALSE,FALSE
2005-01-13,133.732044981613,FALSE,FALSE
2005-01-14,132.409274981613,FALSE,FALSE
2005-01-15,132.409274981613,TRUE,TRUE
2005-01-16,132.409274981613,TRUE,TRUE
2005-01-17,132.409274981613,FALSE,TRUE
2005-01-18,138.097190018387,FALSE,FALSE
2005-01-19,137.700354981613,FALSE,FALSE
2005-01-20,134.92254,FALSE,FALSE
2005-01-21,136.5760025,FALSE,FALSE
2005-01-22,136.5760025,TRUE,TRUE
2005-01-23,136.5760025,TRUE,TRUE
2005-01-24,138.427882518387,FALSE,FALSE
2005-01-25,139.8829275,FALSE,FALSE
2005-01-26,139.023124981613,FALSE,FALSE
2005-01-27,136.509859963226,FALSE,FALSE
2005-01-28,139.287685036774,FALSE,FALSE
2005-01-29,139.287685036774,TRUE,TRUE
2005-01-30,139.287685036774,TRUE,TRUE
2005-01-31,139.353817481613,FALSE,FALSE
2005-02-01,139.949070036774,FALSE,FALSE
2005-02-02,138.758575018387,FALSE,FALSE
2005-02-03,139.287685036774,FALSE,FALSE
2005-02-04,146.166085,FALSE,FALSE
2005-02-05,146.166085,TRUE,TRUE
2005-02-06,146.166085,TRUE,TRUE
2005-02-07,149.1423175,FALSE,FALSE
2005-02-08,147.753404963226,FALSE,FALSE
2005-02-09,148.745482463226,FALSE,FALSE
2005-02-10,150.597362481613,FALSE,FALSE
2005-02-11,150.068252463226,FALSE,FALSE
2005-02-12,150.068252463226,TRUE,TRUE
2005-02-13,150.068252463226,TRUE,TRUE
2005-02-14,148.679350018387,FALSE,FALSE
2005-02-15,155.822310036774,FALSE,FALSE
2005-02-16,154.565672481613,FALSE,FALSE
2005-02-17,154.830232536774,FALSE,FALSE
2005-02-18,156.153002536774,FALSE,FALSE
2005-02-19,156.153002536774,TRUE,TRUE
2005-02-20,156.153002536774,TRUE,TRUE
2005-02-21,156.153002536774,FALSE,TRUE
2005-02-22,152.250824981613,FALSE,FALSE
2005-02-23,160.782697536774,FALSE,FALSE
2005-02-24,157.674179963226,FALSE,FALSE
2005-02-25,152.4492425,FALSE,FALSE
2005-02-26,152.4492425,TRUE,TRUE
2005-02-27,152.4492425,TRUE,TRUE
2005-02-28,157.608047518387,FALSE,FALSE
2005-03-01,157.475772536774,FALSE,FALSE
2005-03-02,157.872597481613,FALSE,FALSE
2005-03-03,159.922895018387,FALSE,FALSE
2005-03-04,161.179522481613,FALSE,FALSE
2005-03-05,161.179522481613,TRUE,TRUE
2005-03-06,161.179522481613,TRUE,TRUE
2005-03-07,169.31456,FALSE,FALSE
2005-03-08,172.819892426453,FALSE,FALSE
2005-03-09,171.298715,FALSE,FALSE
2005-03-10,179.5660275,FALSE,FALSE
2005-03-11,177.846422463226,FALSE,FALSE
2005-03-12,177.846422463226,TRUE,TRUE
2005-03-13,177.846422463226,TRUE,TRUE
2005-03-14,175.267025,FALSE,FALSE
2005-03-15,178.57395,FALSE,FALSE
2005-03-16,178.044850073547,FALSE,FALSE
2005-03-17,178.706235073547,FALSE,FALSE
2005-03-18,174.076540073547,FALSE,FALSE
2005-03-19,174.076540073547,TRUE,TRUE
2005-03-20,174.076540073547,TRUE,TRUE
2005-03-21,172.819892426453,FALSE,FALSE
2005-03-22,173.745847573547,FALSE,FALSE
2005-03-23,165.6769425,FALSE,FALSE
2005-03-24,159.922895018387,FALSE,FALSE
2005-03-25,159.922895018387,FALSE,TRUE
2005-03-26,159.922895018387,TRUE,TRUE
2005-03-27,159.922895018387,TRUE,TRUE
2005-03-28,161.840907481613,FALSE,FALSE
2005-03-29,161.444082536774,FALSE,FALSE
2005-03-30,165.34625,FALSE,FALSE
2005-03-31,167.198130018387,FALSE,FALSE
2005-04-01,163.957337463226,FALSE,FALSE
2005-04-02,163.957337463226,TRUE,TRUE
2005-04-03,163.957337463226,TRUE,TRUE
2005-04-04,162.766852536774,FALSE,FALSE
2005-04-05,166.801294981613,FALSE,FALSE
2005-04-06,164.949414963226,FALSE,FALSE
2005-04-07,161.311797463226,FALSE,FALSE
2005-04-08,154.565672481613,FALSE,FALSE
2005-04-09,154.565672481613,TRUE,TRUE
2005-04-10,154.565672481613,TRUE,TRUE
2005-04-11,150.134395,FALSE,FALSE
2005-04-12,151.920132481613,FALSE,FALSE
2005-04-13,151.589439981613,FALSE,FALSE
2005-04-14,146.893612536774,FALSE,FALSE
2005-04-15,148.877767536774,FALSE,FALSE
2005-04-16,148.877767536774,TRUE,TRUE
2005-04-17,148.877767536774,TRUE,TRUE
2005-04-18,148.084097463226,FALSE,FALSE
2005-04-19,156.08686,FALSE,FALSE
2005-04-20,161.179522481613,FALSE,FALSE
2005-04-21,158.4017075,FALSE,FALSE
2005-04-22,165.081700036774,FALSE,FALSE
2005-04-23,165.081700036774,TRUE,TRUE
2005-04-24,165.081700036774,TRUE,TRUE
2005-04-25,164.552590018387,FALSE,FALSE
2005-04-26,171.431000073547,FALSE,FALSE
2005-04-27,172.555342463226,FALSE,FALSE
2005-04-28,169.31456,FALSE,FALSE
2005-04-29,165.544667518387,FALSE,FALSE
2005-04-30,165.544667518387,TRUE,TRUE
2005-05-01,165.544667518387,TRUE,TRUE
2005-05-02,159.658334963226,FALSE,FALSE
2005-05-03,157.541904981613,FALSE,FALSE
2005-05-04,162.303874963226,FALSE,FALSE
2005-05-05,159.195367481613,FALSE,FALSE
2005-05-06,161.245665018387,FALSE,FALSE
2005-05-07,161.245665018387,TRUE,TRUE
2005-05-08,161.245665018387,TRUE,TRUE
2005-05-09,160.650412463226,FALSE,FALSE
2005-05-10,157.608047518387,FALSE,FALSE
2005-05-11,161.576357518387,FALSE,FALSE
2005-05-12,158.600125018387,FALSE,FALSE
2005-05-13,157.40963,FALSE,FALSE
2005-05-14,157.40963,TRUE,TRUE
2005-05-15,157.40963,TRUE,TRUE
2005-05-16,150.4650875,FALSE,FALSE
2005-05-17,153.044484963226,FALSE,FALSE
2005-05-18,153.507462536774,FALSE,FALSE
2005-05-19,154.499540036774,FALSE,FALSE
2005-05-20,154.76409,FALSE,FALSE
2005-05-21,154.76409,TRUE,TRUE
2005-05-22,154.76409,TRUE,TRUE
2005-05-23,156.285277518387,FALSE,FALSE
2005-05-24,158.269432518387,FALSE,FALSE
2005-05-25,161.907050018387,FALSE,FALSE
2005-05-26,163.626644963226,FALSE,FALSE
2005-05-27,161.245665018387,FALSE,FALSE
2005-05-28,161.245665018387,TRUE,TRUE
2005-05-29,161.245665018387,TRUE,TRUE
2005-05-30,161.245665018387,FALSE,TRUE
2005-05-31,156.549827481613,FALSE,FALSE
2005-06-01,156.153002536774,FALSE,FALSE
2005-06-02,161.37794,FALSE,FALSE
2005-06-03,166.073777536774,FALSE,FALSE
2005-06-04,166.073777536774,TRUE,TRUE
2005-06-05,166.073777536774,TRUE,TRUE
2005-06-06,164.155754981613,FALSE,FALSE
2005-06-07,166.3383275,FALSE,FALSE
2005-06-08,160.584280018387,FALSE,FALSE
2005-06-09,153.970430018387,FALSE,FALSE
2005-06-10,149.47301,FALSE,FALSE
2005-06-11,149.47301,TRUE,TRUE
2005-06-12,149.47301,TRUE,TRUE
2005-06-13,145.1740075,FALSE,FALSE
2005-06-14,146.4967775,FALSE,FALSE
2005-06-15,147.025887518387,FALSE,FALSE
2005-06-16,144.909457536774,FALSE,FALSE
2005-06-17,142.330049981613,FALSE,FALSE
2005-06-18,142.330049981613,TRUE,TRUE
2005-06-19,142.330049981613,TRUE,TRUE
2005-06-20,144.18193,FALSE,FALSE
2005-06-21,142.5284675,FALSE,FALSE
2005-06-22,146.562920036774,FALSE,FALSE
2005-06-23,143.388270018387,FALSE,FALSE
2005-06-24,139.486092463226,FALSE,FALSE
2005-06-25,139.486092463226,TRUE,TRUE
2005-06-26,139.486092463226,TRUE,TRUE
2005-06-27,135.848474963226,FALSE,FALSE
2005-06-28,137.964915036774,FALSE,FALSE
2005-06-29,136.377584981613,FALSE,FALSE
2005-06-30,138.427882518387,FALSE,FALSE
2005-07-01,135.054814981613,FALSE,FALSE
2005-07-02,135.054814981613,TRUE,TRUE
2005-07-03,135.054814981613,TRUE,TRUE
2005-07-04,135.054814981613,FALSE,TRUE
2005-07-05,135.187089963226,FALSE,FALSE
2005-07-06,138.427882518387,FALSE,FALSE
2005-07-07,138.229465,FALSE,FALSE
2005-07-08,137.766497518387,FALSE,FALSE
2005-07-09,137.766497518387,TRUE,TRUE
2005-07-10,137.766497518387,TRUE,TRUE
2005-07-11,134.5918475,FALSE,FALSE
2005-07-12,135.385507481613,FALSE,FALSE
2005-07-13,135.583925,FALSE,FALSE
2005-07-14,140.412037518387,FALSE,FALSE
2005-07-15,136.5760025,FALSE,FALSE
2005-07-16,136.5760025,TRUE,TRUE
2005-07-17,136.5760025,TRUE,TRUE
2005-07-18,129.433042481613,FALSE,FALSE
2005-07-19,124.538797518387,FALSE,FALSE
2005-07-20,130.226702463226,FALSE,FALSE
2005-07-21,130.821955018387,FALSE,FALSE
2005-07-22,131.549472463226,FALSE,FALSE
2005-07-23,131.549472463226,TRUE,TRUE
2005-07-24,131.549472463226,TRUE,TRUE
2005-07-25,135.054814981613,FALSE,FALSE
2005-07-26,134.724122481613,FALSE,FALSE
2005-07-27,131.417197481613,FALSE,FALSE
2005-07-28,134.657990036774,FALSE,FALSE
2005-07-29,136.443727518387,FALSE,FALSE
2005-07-30,136.443727518387,TRUE,TRUE
2005-07-31,136.443727518387,TRUE,TRUE
2005-08-01,135.120957518387,FALSE,FALSE
2005-08-02,141.007279981613,FALSE,FALSE
2005-08-03,139.8829275,FALSE,FALSE
2005-08-04,140.5443125,FALSE,FALSE
2005-08-05,139.353817481613,FALSE,FALSE
2005-08-06,139.353817481613,TRUE,TRUE
2005-08-07,139.353817481613,TRUE,TRUE
2005-08-08,135.319375036774,FALSE,FALSE
2005-08-09,135.716199981613,FALSE,FALSE
2005-08-10,139.816784963226,FALSE,FALSE
2005-08-11,141.2056975,FALSE,FALSE
2005-08-12,138.758575018387,FALSE,FALSE
2005-08-13,138.758575018387,TRUE,TRUE
2005-08-14,138.758575018387,TRUE,TRUE
2005-08-15,127.184337518387,FALSE,FALSE
2005-08-16,128.176415018387,FALSE,FALSE
2005-08-17,129.3007675,FALSE,FALSE
2005-08-18,126.059985036774,FALSE,FALSE
2005-08-19,127.118194981613,FALSE,FALSE
2005-08-20,127.118194981613,TRUE,TRUE
2005-08-21,127.118194981613,TRUE,TRUE
2005-08-22,127.448887481613,FALSE,FALSE
2005-08-23,130.888087463226,FALSE,FALSE
2005-08-24,127.184337518387,FALSE,FALSE
2005-08-25,123.216027518387,FALSE,FALSE
2005-08-26,121.231872518387,FALSE,FALSE
2005-08-27,121.231872518387,TRUE,TRUE
2005-08-28,121.231872518387,TRUE,TRUE
2005-08-29,122.488499981613,FALSE,FALSE
2005-08-30,125.001765,FALSE,FALSE
2005-08-31,129.3007675,FALSE,FALSE
2005-09-01,134.856397463226,FALSE,FALSE
2005-09-02,132.277,FALSE,FALSE
2005-09-03,132.277,TRUE,TRUE
2005-09-04,132.277,TRUE,TRUE
2005-09-05,132.277,FALSE,TRUE
2005-09-06,128.903932463226,FALSE,FALSE
2005-09-07,121.033455,FALSE,FALSE
2005-09-08,122.620774963226,FALSE,FALSE
2005-09-09,121.959389963226,FALSE,FALSE
2005-09-10,121.959389963226,TRUE,TRUE
2005-09-11,121.959389963226,TRUE,TRUE
2005-09-12,117.792672536774,FALSE,FALSE
2005-09-13,117.263562518387,FALSE,FALSE
2005-09-14,120.901180018387,FALSE,FALSE
2005-09-15,118.189497481613,FALSE,FALSE
2005-09-16,116.668309963226,FALSE,FALSE
2005-09-17,116.668309963226,TRUE,TRUE
2005-09-18,116.668309963226,TRUE,TRUE
2005-09-19,111.707922463226,FALSE,FALSE
2005-09-20,121.3641475,FALSE,FALSE
2005-09-21,119.512267481613,FALSE,FALSE
2005-09-22,120.768905036774,FALSE,FALSE
2005-09-23,117.72653,FALSE,FALSE
2005-09-24,117.72653,TRUE,TRUE
2005-09-25,117.72653,TRUE,TRUE
2005-09-26,116.602177518387,FALSE,FALSE
2005-09-27,117.263562518387,FALSE,FALSE
2005-09-28,123.546720018387,FALSE,FALSE
2005-09-29,122.951467463226,FALSE,FALSE
2005-09-30,123.612852463226,FALSE,FALSE
2005-10-01,123.612852463226,TRUE,TRUE
2005-10-02,123.612852463226,TRUE,TRUE
2005-10-03,122.819192481613,FALSE,FALSE
2005-10-04,122.620774963226,FALSE,FALSE
2005-10-05,123.943544963226,FALSE,FALSE
2005-10-06,123.678995,FALSE,FALSE
2005-10-07,125.464732481613,FALSE,FALSE
2005-10-08,125.464732481613,TRUE,TRUE
2005-10-09,125.464732481613,TRUE,TRUE
2005-10-10,130.821955018387,FALSE,FALSE
2005-10-11,133.2690775,FALSE,FALSE
2005-10-12,133.996605036774,FALSE,FALSE
2005-10-13,132.739967481613,FALSE,FALSE
2005-10-14,131.814032518387,FALSE,FALSE
2005-10-15,131.814032518387,TRUE,TRUE
2005-10-16,131.814032518387,TRUE,TRUE
2005-10-17,137.700354981613,FALSE,FALSE
2005-10-18,138.427882518387,FALSE,FALSE
2005-10-19,137.634222536774,FALSE,FALSE
2005-10-20,139.816784963226,FALSE,FALSE
2005-10-21,136.840552463226,FALSE,FALSE
2005-10-22,136.840552463226,TRUE,TRUE
2005-10-23,136.840552463226,TRUE,TRUE
2005-10-24,136.443727518387,FALSE,FALSE
2005-10-25,137.171244963226,FALSE,FALSE
2005-10-26,134.525704963226,FALSE,FALSE
2005-10-27,132.475417518387,FALSE,FALSE
2005-10-28,130.094427481613,FALSE,FALSE
2005-10-29,130.094427481613,TRUE,TRUE
2005-10-30,130.094427481613,TRUE,TRUE
2005-10-31,127.845722518387,FALSE,FALSE
2005-11-01,128.440964981613,FALSE,FALSE
2005-11-02,133.665912536774,FALSE,FALSE
2005-11-03,137.2373875,FALSE,FALSE
2005-11-04,137.435805018387,FALSE,FALSE
2005-11-05,137.435805018387,TRUE,TRUE
2005-11-06,137.435805018387,TRUE,TRUE
2005-11-07,136.179167463226,FALSE,FALSE
2005-11-08,142.660742481613,FALSE,FALSE
2005-11-09,141.404115018387,FALSE,FALSE
2005-11-10,141.2056975,FALSE,FALSE
2005-11-11,141.470247463226,FALSE,FALSE
2005-11-12,141.470247463226,TRUE,TRUE
2005-11-13,141.470247463226,TRUE,TRUE
2005-11-14,132.078582481613,FALSE,FALSE
2005-11-15,127.647305,FALSE,FALSE
2005-11-16,127.713447536774,FALSE,FALSE
2005-11-17,129.63146,FALSE,FALSE
2005-11-18,128.044140036774,FALSE,FALSE
2005-11-19,128.044140036774,TRUE,TRUE
2005-11-20,128.044140036774,TRUE,TRUE
2005-11-21,131.020372536774,FALSE,FALSE
2005-11-22,130.491262518387,FALSE,FALSE
2005-11-23,128.837800018387,FALSE,FALSE
2005-11-24,128.837800018387,FALSE,TRUE
2005-11-25,128.837800018387,FALSE,TRUE
2005-11-26,128.837800018387,TRUE,TRUE
2005-11-27,128.837800018387,TRUE,TRUE
2005-11-28,127.184337518387,FALSE,FALSE
2005-11-29,126.589084963226,FALSE,FALSE
2005-11-30,123.01761,FALSE,FALSE
2005-12-01,122.223950018387,FALSE,FALSE
2005-12-02,120.0413775,FALSE,FALSE
2005-12-03,120.0413775,TRUE,TRUE
2005-12-04,120.0413775,TRUE,TRUE
2005-12-05,121.496422481613,FALSE,FALSE
2005-12-06,122.620774963226,FALSE,FALSE
2005-12-07,121.69484,FALSE,FALSE
2005-12-08,122.753060036774,FALSE,FALSE
2005-12-09,122.6869175,FALSE,FALSE
2005-12-10,122.6869175,TRUE,TRUE
2005-12-11,122.6869175,TRUE,TRUE
2005-12-12,127.581162463226,FALSE,FALSE
2005-12-13,126.192260018387,FALSE,FALSE
2005-12-14,123.282159963226,FALSE,FALSE
2005-12-15,124.803347481613,FALSE,FALSE
2005-12-16,124.803347481613,FALSE,FALSE
2005-12-17,124.803347481613,TRUE,TRUE
2005-12-18,124.803347481613,TRUE,TRUE
2005-12-19,129.763734981613,FALSE,FALSE
2005-12-20,135.451650018387,FALSE,FALSE
2005-12-21,133.864319963226,FALSE,FALSE
2005-12-22,135.980760036774,FALSE,FALSE
2005-12-23,135.716199981613,FALSE,FALSE
2005-12-24,135.716199981613,TRUE,TRUE
2005-12-25,135.716199981613,TRUE,TRUE
2005-12-26,135.716199981613,FALSE,TRUE
2005-12-27,140.478169963226,FALSE,FALSE
2005-12-28,141.53639,FALSE,FALSE
2005-12-29,141.404115018387,FALSE,FALSE
2005-12-30,141.668664981613,FALSE,FALSE
2005-12-31,141.668664981613,TRUE,TRUE
2006-01-01,141.668664981613,TRUE,TRUE
2006-01-02,141.668664981613,FALSE,TRUE
2006-01-03,143.652819981613,FALSE,FALSE
2006-01-04,146.364502518387,FALSE,FALSE
2006-01-05,155.359332463226,FALSE,FALSE
2006-01-06,158.137157536774,FALSE,FALSE
2006-01-07,158.137157536774,TRUE,TRUE
2006-01-08,158.137157536774,TRUE,TRUE
2006-01-09,158.930817518387,FALSE,FALSE
2006-01-10,157.541904981613,FALSE,FALSE
2006-01-11,155.028639963226,FALSE,FALSE
2006-01-12,155.491617536774,FALSE,FALSE
2006-01-13,158.666257463226,FALSE,FALSE
2006-01-14,158.666257463226,TRUE,TRUE
2006-01-15,158.666257463226,TRUE,TRUE
2006-01-16,158.666257463226,FALSE,TRUE
2006-01-17,163.758930036774,FALSE,FALSE
2006-01-18,160.848829981613,FALSE,FALSE
2006-01-19,157.938740018387,FALSE,FALSE
2006-01-20,156.615970018387,FALSE,FALSE
2006-01-21,156.615970018387,TRUE,TRUE
2006-01-22,156.615970018387,TRUE,TRUE
2006-01-23,159.327642463226,FALSE,FALSE
2006-01-24,161.907050018387,FALSE,FALSE
2006-01-25,162.766852536774,FALSE,FALSE
2006-01-26,162.502292481613,FALSE,FALSE
2006-01-27,164.420315036774,FALSE,FALSE
2006-01-28,164.420315036774,TRUE,TRUE
2006-01-29,164.420315036774,TRUE,TRUE
2006-01-30,161.245665018387,FALSE,FALSE
2006-01-31,156.351409963226,FALSE,FALSE
2006-02-01,155.0947825,FALSE,FALSE
2006-02-02,156.08686,FALSE,FALSE
2006-02-03,155.557749981613,FALSE,FALSE
2006-02-04,155.557749981613,TRUE,TRUE
2006-02-05,155.557749981613,TRUE,TRUE
2006-02-06,149.737559963226,FALSE,FALSE
2006-02-07,151.986275018387,FALSE,FALSE
2006-02-08,150.068252463226,FALSE,FALSE
2006-02-09,150.531230036774,FALSE,FALSE
2006-02-10,152.250824981613,FALSE,FALSE
2006-02-11,152.250824981613,TRUE,TRUE
2006-02-12,152.250824981613,TRUE,TRUE
2006-02-13,144.777172463226,FALSE,FALSE
2006-02-14,142.263917536774,FALSE,FALSE
2006-02-15,142.594610036774,FALSE,FALSE
2006-02-16,140.21362,FALSE,FALSE
2006-02-17,144.777172463226,FALSE,FALSE
2006-02-18,144.777172463226,TRUE,TRUE
2006-02-19,144.777172463226,TRUE,TRUE
2006-02-20,144.777172463226,FALSE,TRUE
2006-02-21,147.025887518387,FALSE,FALSE
2006-02-22,144.843315,FALSE,FALSE
2006-02-23,146.761327463226,FALSE,FALSE
2006-02-24,146.761327463226,FALSE,FALSE
2006-02-25,146.761327463226,TRUE,TRUE
2006-02-26,146.761327463226,TRUE,TRUE
2006-02-27,143.322127481613,FALSE,FALSE
2006-02-28,147.885690036774,FALSE,FALSE
2006-03-01,148.414789963226,FALSE,FALSE
2006-03-02,145.636974981613,FALSE,FALSE
2006-03-03,148.282514981613,FALSE,FALSE
2006-03-04,148.282514981613,TRUE,TRUE
2006-03-05,148.282514981613,TRUE,TRUE
2006-03-06,144.18193,FALSE,FALSE
2006-03-07,141.139554963226,FALSE,FALSE
2006-03-08,141.2056975,FALSE,FALSE
2006-03-09,141.337972481613,FALSE,FALSE
2006-03-10,139.816784963226,FALSE,FALSE
2006-03-11,139.816784963226,TRUE,TRUE
2006-03-12,139.816784963226,TRUE,TRUE
2006-03-13,138.097190018387,FALSE,FALSE
2006-03-14,138.361739981613,FALSE,FALSE
2006-03-15,141.668664981613,FALSE,FALSE
2006-03-16,139.287685036774,FALSE,FALSE
2006-03-17,137.105112518387,FALSE,FALSE
2006-03-18,137.105112518387,TRUE,TRUE
2006-03-19,137.105112518387,TRUE,TRUE
2006-03-20,137.700354981613,FALSE,FALSE
2006-03-21,139.486092463226,FALSE,FALSE
2006-03-22,137.766497518387,FALSE,FALSE
2006-03-23,138.758575018387,FALSE,FALSE
2006-03-24,139.287685036774,FALSE,FALSE
2006-03-25,139.287685036774,TRUE,TRUE
2006-03-26,139.287685036774,TRUE,TRUE
2006-03-27,140.147477463226,FALSE,FALSE
2006-03-28,139.618377536774,FALSE,FALSE
2006-03-29,138.031047481613,FALSE,FALSE
2006-03-30,143.652819981613,FALSE,FALSE
2006-03-31,141.53639,FALSE,FALSE
2006-04-01,141.53639,TRUE,TRUE
2006-04-02,141.53639,TRUE,TRUE
2006-04-03,144.777172463226,FALSE,FALSE
2006-04-04,141.602532536774,FALSE,FALSE
2006-04-05,142.925302536774,FALSE,FALSE
2006-04-06,143.983512481613,FALSE,FALSE
2006-04-07,143.322127481613,FALSE,FALSE
2006-04-08,143.322127481613,TRUE,TRUE
2006-04-09,143.322127481613,TRUE,TRUE
2006-04-10,143.057577518387,FALSE,FALSE
2006-04-11,138.5601575,FALSE,FALSE
2006-04-12,138.494014963226,FALSE,FALSE
2006-04-13,139.2215425,FALSE,FALSE
2006-04-14,139.2215425,FALSE,TRUE
2006-04-15,139.2215425,TRUE,TRUE
2006-04-16,139.2215425,TRUE,TRUE
2006-04-17,141.073422518387,FALSE,FALSE
2006-04-18,144.446479963226,FALSE,FALSE
2006-04-19,145.636974981613,FALSE,FALSE
2006-04-20,149.340735018387,FALSE,FALSE
2006-04-21,148.15024,FALSE,FALSE
2006-04-22,148.15024,TRUE,TRUE
2006-04-23,148.15024,TRUE,TRUE
2006-04-24,147.290437481613,FALSE,FALSE
2006-04-25,141.139554963226,FALSE,FALSE
2006-04-26,144.18193,FALSE,FALSE
2006-04-27,139.552235,FALSE,FALSE
2006-04-28,141.800939963226,FALSE,FALSE
2006-04-29,141.800939963226,TRUE,TRUE
